id,name,known_name,gender,birth_date,birth_city,birth_country,death_date,death_city,death_country,prize_number,year,category,share,motivation,prize_amount,prize_amount_adjusted,sort_order
451,Martin Rodbell,Martin Rodbell,male,1925-12-01,"Baltimore, MD",USA,1998-12-07,"Chapel Hill, NC",USA,1,1994,Physiology or Medicine,,for their discovery of G-proteins and the role of these proteins in signal transduction in cells,7000000,11696265,2
100,Sir Martin Ryle,Martin Ryle,male,1918-09-27,Brighton,United Kingdom,1984-10-14,Cambridge,United Kingdom,1,1974,Physics,,"for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars",550000,4126741,1
159,Martinus J.G. Veltman,Martinus J.G. Veltman,male,1931-06-27,Waalwijk,the Netherlands,2021-01-04,Bilthoven,the Netherlands,1,1999,Physics,,for elucidating the quantum structure of electroweak interactions in physics,7900000,12707531,2
833,Martti Ahtisaari,Martti Ahtisaari,male,1937-06-23,Viipuri,Finland,2023-10-16,Helsinki,Finland,1,2008,Peace,,"for his important efforts, on several continents and over more than three decades, to resolve international conflicts",10000000,13817016,1
1047,Mary E. Brunkow,Mary E. Brunkow,female,1961-00-00,,,,,,1,2025,Physiology or Medicine,,for their discoveries concerning peripheral immune tolerance,11000000,11000000,1
754,Masatoshi Koshiba,Masatoshi Koshiba,male,1926-09-19,Toyohashi,Japan,2020-11-12,Tokyo,Japan,1,2002,Physics,,"for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos",10000000,15218228,2
702,Maurice Allais,Maurice Allais,male,1911-05-31,Paris,France,2010-10-09,Paris,France,1,1988,Economic Sciences,,for his pioneering contributions to the theory of markets and efficient utilization of resources,2500000,5874628,1
581,Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck,Maurice Maeterlinck,male,1862-08-29,Ghent,Belgium,1949-05-06,Nice,France,1,1911,Literature,,"in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations",140695,9266329,1
374,Maurice Hugh Frederick Wilkins,Maurice Wilkins,male,1916-12-15,Pongaroa,New Zealand,2004-10-05,London,United Kingdom,1,1962,Physiology or Medicine,,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,257220,3587462,3
61,Max Born,Max Born,male,1882-12-11,Breslau,Germany,1970-01-05,Göttingen,West Germany,1,1954,Physics,,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction",181647,3338644,1
391,Max Delbrück,Max Delbrück,male,1906-09-04,Berlin,Germany,1981-03-09,"Pasadena, CA",USA,1,1969,Physiology or Medicine,,for their discoveries concerning the replication mechanism and the genetic structure of viruses,375000,4023190,1
226,Max Ferdinand Perutz,Max F. Perutz,male,1914-05-19,Vienna,Austria,2002-02-06,Cambridge,United Kingdom,1,1962,Chemistry,,for their studies of the structures of globular proteins,257220,3587462,1
23,Max Karl Ernst Ludwig Planck,Max Planck,male,1858-04-23,Kiel,Schleswig,1947-10-04,Göttingen,West Germany,1,1918,Physics,,in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta,138198,3600741,1
352,Max Theiler,Max Theiler,male,1899-01-30,Pretoria,South Africa,1972-08-11,"New Haven, CT",USA,1,1951,Physiology or Medicine,,for his discoveries concerning yellow fever and how to combat it,167612,3396650,1
19,Max von Laue,Max von Laue,male,1879-10-09,Pfaffendorf,Germany,1960-04-23,Berlin,West Germany,1,1914,Physics,,for his discovery of the diffraction of X-rays by crystals,146900,8930767,1
904,May-Britt Moser,May-Britt Moser,female,1963-01-04,Fosnavåg,Norway,,,,1,2014,Physiology or Medicine,,for their discoveries of cells that constitute a positioning system in the brain,8000000,10596648,2
225,Melvin Calvin,Melvin Calvin,male,1911-04-08,"St. Paul, MN",USA,1997-01-08,"Berkeley, CA",USA,1,1961,Chemistry,,for his research on the carbon dioxide assimilation in plants,250233,3639892,1
133,Melvin Schwartz,Melvin Schwartz,male,1932-11-02,"New York, NY",USA,2006-08-28,"Twin Falls, ID",USA,1,1988,Physics,,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,2500000,5874628,2
1019,,,,,,,,,,1,2022,Peace,,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",10000000,11162900,2
539,Menachem Begin,Menachem Begin,male,1913-08-16,Brest Litovsk,Russian Empire,1992-03-09,Tel Aviv,Israel,1,1978,Peace,,for jointly having negotiated peace between Egypt and Israel in 1978,725000,3665192,2
705,Merton H. Miller,Merton H. Miller,male,1923-05-16,"Boston, MA",USA,2000-06-03,"Chicago, IL",USA,1,1990,Economic Sciences,,for their pioneering work in the theory of financial economics,4000000,8003376,2
986,Michael Houghton,Michael Houghton,male,1949-00-00,,United Kingdom,,,,1,2020,Physiology or Medicine,,for the discovery of Hepatitis C virus,10000000,12361835,2
984,Michael Kremer,Michael Kremer,male,1964-11-12,"New York, NY",USA,,,,1,2019,Economic Sciences,,for their experimental approach to alleviating global poverty,9000000,11178104,3
890,Michael Levitt,Michael Levitt,male,1947-05-09,Pretoria,South Africa,,,,1,2013,Chemistry,,for the development of multiscale models for complex chemical systems,8000000,10578918,2
939,Michael Rosbash,Michael Rosbash,male,1944-03-07,"Kansas City, MO",USA,,,,1,2017,Physiology or Medicine,,for their discoveries of molecular mechanisms controlling the circadian rhythm,9000000,11603589,2
432,Michael S. Brown,Michael S. Brown,male,1941-04-13,"New York, NY",USA,,,,1,1985,Physiology or Medicine,,for their discoveries concerning the regulation of cholesterol metabolism,1800000,4860820,1
279,Michael Smith,Michael Smith,male,1932-04-26,Blackpool,United Kingdom,2000-10-04,Vancouver,Canada,1,1993,Chemistry,,"for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies",6700000,11436789,2
940,Michael W. Young,Michael W. Young,male,1949-03-28,"Miami, FL",USA,,,,1,2017,Physiology or Medicine,,for their discoveries of molecular mechanisms controlling the circadian rhythm,9000000,11603589,3
1051,Michel H. Devoret,Michel H. Devoret,male,1953-00-00,Paris,France,,,,1,2025,Physics,,for the discovery of macroscopic quantum mechanical tunnelling and energy quantisation in an electric circuit,11000000,11000000,2
974,Michel Mayor,Michel Mayor,male,1942-01-12,Lausanne,Switzerland,,,,1,2019,Physics,,for the discovery of an exoplanet orbiting a solar-type star,9000000,11178104,2
641,Miguel Angel Asturias,Miguel Angel Asturias,male,1899-10-19,Guatemala City,Guatemala,1974-06-09,Madrid,Spain,1,1967,Literature,,"for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America",320000,3595829,1
552,Mikhail Sergeyevich Gorbachev,Mikhail Gorbachev,male,1931-03-02,Privolnoye,USSR,2022-08-30,Moscow,Russia,1,1990,Peace,,for the leading role he played in the radical changes in East-West relations,4000000,8003376,1
638,Mikhail Aleksandrovich Sholokhov,Mikhail Sholokhov,male,1905-05-24,Veshenskaya,Russia,1984-02-21,Veshenskaya,USSR,1,1965,Literature,,"for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people",282000,3519063,1
688,Milton Friedman,Milton Friedman,male,1912-07-31,"Brooklyn, NY",USA,2006-11-16,"San Francisco, CA",USA,1,1976,Economic Sciences,,"for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy",681000,4226835,1
880,Mo Yan,Mo Yan,male,1956-03-25,Gaomi,China,,,,1,2012,Literature,,"who with hallucinatory realism merges folk tales, history and the contemporary",8000000,10573021,1
798,Mohamed ElBaradei,Mohamed ElBaradei,male,1942-06-17,Cairo,Egypt,,,,1,2005,Peace,,for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way,10000000,14809494,2
1016,Morten Meldal,Morten Meldal,male,1954-00-00,Copenhagen,Denmark,,,,1,2022,Chemistry,,for the development of click chemistry and bioorthogonal chemistry,10000000,11162900,2
540,Mother Teresa,Mother Teresa,female,1910-08-26,Uskup,Ottoman Empire,1997-09-05,Calcutta,India,1,1979,Peace,,for her work for bringing help to suffering humanity,800000,3778486,1
1029,Moungi G. Bawendi,Moungi Bawendi,male,1961-00-00,Paris,France,,,,1,2023,Chemistry,,for the discovery and synthesis of quantum dots,11000000,11314967,1
809,Muhammad Yunus,Muhammad Yunus,male,1940-06-28,Chittagong,British India,,,,1,2006,Peace,,for their efforts to create economic and social development from below,10000000,14608749,1
90,Murray Gell-Mann,Murray Gell-Mann,male,1929-09-15,"New York, NY",USA,2019-05-24,"Santa Fe, NM",USA,1,1969,Physics,,for his contributions and discoveries concerning the classification of elementary particles and their interactions,375000,4023190,1
718,Myron S. Scholes,Myron Scholes,male,1941-07-01,"Timmins, ON",Canada,,,,1,1997,Economic Sciences,,for a new method to determine the value of derivatives,7500000,12105174,2
967,Nadia Murad Basee Taha,Nadia Murad,female,1993-03-10,Kojo,Iraq,,,,1,2018,Peace,,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,9000000,11380800,2
668,Nadine Gordimer,Nadine Gordimer,female,1923-11-20,Springs,South Africa,2014-07-13,Johannesburg,South Africa,1,1991,Literature,,who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity,6000000,10968389,1
665,Naguib Mahfouz,Naguib Mahfouz,male,1911-12-11,Cairo,Egypt,2006-08-30,Cairo,Egypt,1,1988,Literature,,"who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind",2500000,5874628,1
503,,,,,,,,,,1,1938,Peace,,for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe,155077,5745118,1
1033,Narges Mohammadi,Narges Mohammadi,female,1972-04-21,Zanjan,Iran,,,,1,2023,Peace,,for her fight against the oppression of women in Iran and her fight to promote human rights and freedom for all,11000000,11314967,1
495,Lars Olof Jonathan (Nathan) Söderblom,Nathan Söderblom,male,1866-01-15,Trönö,Sweden,1931-07-12,Uppsala,Sweden,1,1930,Peace,,for promoting Christian unity and helping create 'that new attitude of mind which is necessary if peace between nations is to become reality',172947,6407146,1
925,,,,,,,,,,1,2015,Peace,,for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011,8000000,10602571,1
640,Nelly Sachs,Nelly Sachs,female,1891-12-10,Berlin,Germany,1970-05-12,Stockholm,Sweden,1,1966,Literature,,"for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength",300000,3521287,2
555,Nelson Rolihlahla Mandela,Nelson Mandela,male,1918-07-18,Mvezo,South Africa,2013-12-05,Johannesburg,South Africa,1,1993,Peace,,"for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa",6700000,11436789,1
497,Nicholas Murray Butler,Nicholas Murray Butler,male,1862-04-02,"Elizabeth, NJ",USA,1947-12-07,"New York, NY",USA,1,1931,Peace,,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind,173206,6623733,2
118,Nicolaas Bloembergen,Nicolaas Bloembergen,male,1920-03-11,Dordrecht,the Netherlands,2017-09-05,"Tucson, AZ",USA,1,1981,Physics,,for their contribution to the development of laser spectroscopy,1000000,3704688,1
82,Nicolay Gennadiyevich Basov,Nicolay G. Basov,male,1922-12-14,Usman,USSR,2001-07-01,Moscow,Russia,1,1964,Physics,,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle",273000,3576149,2
27,Niels Henrik David Bohr,Niels Bohr,male,1885-10-07,Copenhagen,Denmark,1962-11-18,Copenhagen,Denmark,1,1922,Physics,,for his services in the investigation of the structure of atoms and of the radiation emanating from them,122483,3978181,1
429,Niels K. Jerne,Niels K. Jerne,male,1911-12-23,London,United Kingdom,1994-10-07,Castillon-du-Gard,France,1,1984,Physiology or Medicine,,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,1650000,4782579,1
295,Niels Ryberg Finsen,Niels Ryberg Finsen,male,1860-12-15,Thorshavn,Faroe Islands (Denmark),1904-09-24,Copenhagen,Denmark,1,1903,Physiology or Medicine,,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science",141358,9857642,1
1043,,,,,,,,,,1,2024,Peace,,for its efforts to achieve a world free of nuclear weapons and for demonstrating through witness testimony that nuclear weapons must never be used again,11000000,11000000,1
402,Nikolaas Tinbergen,Nikolaas Tinbergen,male,1907-04-15,the Hague,the Netherlands,1988-12-21,Oxford,United Kingdom,1,1973,Physiology or Medicine,,for their discoveries concerning organization and elicitation of individual and social behaviour patterns,510000,4213275,3
220,Nikolay Nikolaevich Semenov,Nikolay Semenov,male,1896-04-03,Saratov,Russia,1986-09-25,Moscow,USSR,1,1956,Chemistry,,for their researches into the mechanism of chemical reactions,200123,3413609,2
528,Norman Ernest Borlaug,Norman Borlaug,male,1914-03-25,"Cresco, IA",USA,2009-09-12,"Dallas, TX",USA,1,1970,Peace,,for having given a well-founded hope - the green revolution,400000,4018644,1
135,Norman F. Ramsey,Norman F. Ramsey,male,1915-08-27,"Washington, D.C.",USA,2011-11-04,"Wayland, MA",USA,1,1989,Physics,,for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks,3000000,6629077,1
196,Walter Norman Haworth,Norman Haworth,male,1883-03-19,Chorley,United Kingdom,1950-03-19,Birmingham,United Kingdom,1,1937,Chemistry,,for his investigations on carbohydrates and vitamin C,158463,5963742,1
667,Octavio Paz,Octavio Paz,male,1914-03-31,Mexico City,Mexico,1998-04-19,Mexico City,Mexico,1,1990,Literature,,"for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity",4000000,8003376,1
238,Odd Hassel,Odd Hassel,male,1897-05-17,Kristiania,Norway,1981-05-11,Oslo,Norway,1,1969,Chemistry,,for their contributions to the development of the concept of conformation and its application in chemistry,375000,4023190,2
